Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Pro,,Glossy,,,20136964983630360587,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16274391394364283335_2048.jpg?v=1704435592,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16274391394364283335_2048.jpg?v=1704435592,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Pro,,Matte,,,28441691119073261194,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14165055535538603824_2048.jpg?v=1704435594,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14165055535538603824_2048.jpg?v=1704435594,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Plus,,Glossy,,,78089465396792530400,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16375588134132113887_2048.jpg?v=1704435597,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16375588134132113887_2048.jpg?v=1704435597,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Plus,,Matte,,,20706559343610716484,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4620672037463490294_2048.jpg?v=1704435600,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4620672037463490294_2048.jpg?v=1704435600,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Pro Max,,Glossy,,,11078929935859127108,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13091636299003924982_2048.jpg?v=1704435602,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13091636299003924982_2048.jpg?v=1704435602,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 14 Pro Max,,Matte,,,15791089036529445065,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/3752606091465005002_2048.jpg?v=1704435607,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/3752606091465005002_2048.jpg?v=1704435607,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13,,Glossy,,,33076218109014219387,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2447458958220623287_2048.jpg?v=1704435617,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2447458958220623287_2048.jpg?v=1704435617,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13,,Matte,,,14317118376829853033,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/11320193232671975225_2048.jpg?v=1704435626,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/11320193232671975225_2048.jpg?v=1704435626,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Mini,,Glossy,,,76430988081660726816,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/10794710547704398086_2048.jpg?v=1704435636,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/10794710547704398086_2048.jpg?v=1704435636,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Mini,,Matte,,,21125566052287995958,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17079808601713174918_2048.jpg?v=1704435642,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17079808601713174918_2048.jpg?v=1704435642,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Pro,,Glossy,,,31929237147332309889,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17976338288495909950_2048.jpg?v=1704435649,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17976338288495909950_2048.jpg?v=1704435649,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Pro,,Matte,,,18540609445837637796,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/12860288852572980264_2048.jpg?v=1704435659,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/12860288852572980264_2048.jpg?v=1704435659,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Pro Max,,Glossy,,,27670445859118135193,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7540131009737288904_2048.jpg?v=1704435667,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7540131009737288904_2048.jpg?v=1704435667,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,iPhone 13 Pro Max,,Matte,,,96070255804132389453,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7094053577921242717_2048.jpg?v=1704435675,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7094053577921242717_2048.jpg?v=1704435675,lb,,17.91,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2495797475137383931_2048.jpg?v=1704435679,17,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/9619703716885587737_2048.jpg?v=1704435681,18,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4810462764454993092_2048.jpg?v=1704435684,19,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/1748908005501740769_2048.jpg?v=1704435689,20,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14371286975665893104_2048.jpg?v=1704435693,21,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13071322569346227700_2048.jpg?v=1704435696,22,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/6608182739244239720_2048.jpg?v=1704435699,23,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/6275102825212915273_2048.jpg?v=1704435703,24,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16899132188650698391_2048.jpg?v=1704435706,25,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/735976449817024065_2048.jpg?v=1704435711,26,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5192718549747807806_2048.jpg?v=1704435714,27,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/6480087913828871893_2048.jpg?v=1704435717,28,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7842292076650558783_2048.jpg?v=1704435721,29,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4481854767176265332_2048.jpg?v=1704435724,30,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13711226968376918980_2048.jpg?v=1704435726,31,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/6710007069995300908_2048.jpg?v=1704435731,32,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14497291183984655595_2048.jpg?v=1704435736,33,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/7992123485025832550_2048.jpg?v=1704435741,34,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/3633201228446616139_2048.jpg?v=1704435744,35,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/289028664985683622_2048.jpg?v=1704435747,36,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/8659484046692352473_2048.jpg?v=1704435753,37,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/9475354694320827319_2048.jpg?v=1704435757,38,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/12150371523550825636_2048.jpg?v=1704435761,39,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/15996489560554890920_2048.jpg?v=1704435767,40,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/9246758240260930061_2048.jpg?v=1704435771,41,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/15554350420502164432_2048.jpg?v=1704435773,42,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/10716590227934660502_2048.jpg?v=1704435778,43,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/3240614025262135764_2048.jpg?v=1704435783,44,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4383143047002542903_2048.jpg?v=1704435788,45,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2751672997151965279_2048.jpg?v=1704435792,46,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/6022863790753793028_2048.jpg?v=1704435798,47,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5238845885027503347_2048.jpg?v=1704435801,48,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/8769642503423022577_2048.jpg?v=1704435805,49,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/1817679430537425904_2048.jpg?v=1704435811,50,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/10704066321701985020_2048.jpg?v=1704435815,51,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/12697110652308272492_2048.jpg?v=1704435819,52,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13303791401825987556_2048.jpg?v=1704435824,53,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16855558242250957551_2048.jpg?v=1704435828,54,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/471453243273715114_2048.jpg?v=1704435832,55,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/1611086281289958077_2048.jpg?v=1704435838,56,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14454360305116788907_2048.jpg?v=1704435840,57,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/3761882605005731198_2048.jpg?v=1704435844,58,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16578907159973615091_2048.jpg?v=1704435850,59,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/9881646433888988206_2048.jpg?v=1704435853,60,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17724019612152791526_2048.jpg?v=1704435858,61,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5531234287602914743_2048.jpg?v=1704435862,62,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/13062954456725570282_2048.jpg?v=1704435866,63,,,,,,,,,,,,,,,,,,,,,,,,,,
love-who-you-want-d20-lgbtq-phone-case-dungeons-dragons-inspired-inclusive-geek-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/4621744807341402577_2048.jpg?v=1704435869,64,,,,,,,,,,,,,,,,,,,,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,Raining D20 Teal Gradient iPhone MagSafe Case - Dungeons & Dragons Inspired Protective Phone Case,"<p>Let your love for Dungeons &amp; Dragons cascade with our Raining D20 Teal Gradient iPhone MagSafe Case. This case features an enchanting design of cascading D20 dice in a mesmerizing teal gradient, adding a unique and playful touch to your device. Compatible with Apple's MagSafe technology, this case ensures easy attachment and faster wireless charging. Despite its slim profile, it provides effective protection against daily wear and tear. With perfect cutouts for all ports and buttons, our case is as functional as it is fashionable. Show off your gaming passion with this eye-catching, protective case that flawlessly fuses your love for D&amp;D with everyday utility. When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. .: Dual-layer polycarbonate case .: Available in matte or glossy premium finish</p>
<p>.: Embedded magnet to enhance compatibility with Apple MagSafe accessories</p>
<p>.: Durable, flexible and impact resistant</p>
<p>.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)</p>",Printify,,Phone Case,"Accessories, d&d, d&d phone case, d20, dungeons and dragons, Glossy, iPhone, iPhone Cases, Matte, Phone accessory, Phone Cases",true,Size,iPhone 14,Surface,Glossy,,,28190373692728874532,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5316280541997538908_2048.jpg?v=1704435935,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5316280541997538908_2048.jpg?v=1704435935,lb,,17.91,true,,,true,,,active
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14,,Matte,,,16476624753164907817,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/8021680931000559324_2048.jpg?v=1704435939,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/8021680931000559324_2048.jpg?v=1704435939,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Pro,,Glossy,,,85498279152139261073,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14669097450583991857_2048.jpg?v=1704435943,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14669097450583991857_2048.jpg?v=1704435943,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Pro,,Matte,,,84977893700637384878,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/11843024724679611786_2048.jpg?v=1704435949,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/11843024724679611786_2048.jpg?v=1704435949,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Plus,,Glossy,,,20672757793962804742,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/1450858616401588199_2048.jpg?v=1704435952,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/1450858616401588199_2048.jpg?v=1704435952,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Plus,,Matte,,,17028185504891608842,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5106116111419139318_2048.jpg?v=1704435956,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/5106116111419139318_2048.jpg?v=1704435956,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Pro Max,,Glossy,,,21005725368243012276,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2309217036951941646_2048.jpg?v=1704435962,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/2309217036951941646_2048.jpg?v=1704435962,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 14 Pro Max,,Matte,,,28466899762806265750,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14907093708454154392_2048.jpg?v=1704435967,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/14907093708454154392_2048.jpg?v=1704435967,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 13,,Glossy,,,23909641740143405792,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16581417259715976542_2048.jpg?v=1704435972,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/16581417259715976542_2048.jpg?v=1704435972,lb,,17.91,,,,,,,
raining-d20-teal-gradient-iphone-magsafe-case-dungeons-dragons-inspired-protective-phone-case,,,,,,,,,iPhone 13,,Matte,,,32299573847681929816,100.017117585,,deny,printify,39.99,,true,true,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17475332407553049614_2048.jpg?v=1704435978,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0753/0866/3058/files/17475332407553049614_2048.jpg?v=1704435978,lb,,17.91,,,,,,,
