TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Chaotic Tired Coffee Mug | D&D Inspired Drinkware | Funny RPG Gamer Cup","Raise your energy level and share a laugh with our 'Chaotic Tired' Coffee Mug! This amusing piece of drinkware is perfect for those mornings when you feel more like a level 1 commoner than a high-level adventurer. This mug, with its witty D&D-inspired phrase, brings a touch of humor to your daily caffeine ritual. Made from durable ceramic, it's the ideal vessel for your preferred brew and a great gift for the sleep-deprived gamer in your life!

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character. 
.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast 
.: Lead and BPA-free",9.99,USD,999,"Dungeons_and_Dragons,Chaotic_Tired,Gamer_Mug,Coffee_Mug,DnD_Drinkware,Fantasy_Mug,RPG_Humor,Geek_Chic,Tabletop_Gaming,Roleplay_Gear,Gamer_Gift,Coffee_Lover",Ceramic,https://i.etsystatic.com/43129344/r/il/c32829/4940184158/il_fullxfull.4940184158_lzyk.jpg,https://i.etsystatic.com/43129344/r/il/b76cbb/4988450873/il_fullxfull.4988450873_jm3c.jpg,,,,,,,,,,,,,,,85430104873552200316
"Rainbow D20 'Love Who You Want' Baseball Tee | LGBTQ+ Pride | Dungeons & Dragons Inspired Apparel","Score a home run in style and inclusivity with our 'Love Who You Want' Rainbow D20 Baseball Tee. Featuring a vibrant D20 design woven with the colors of the LGBTQ+ flag, this baseball tee is perfect for D&D fans who stand for love in all its forms. The contrasting sleeves offer a classic, sporty look, while the design carries a powerful message of love and acceptance. Show off your love for D&D and for love itself with this unique baseball tee.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",24.99,USD,4995,"Dungeons_and_Dragons,DnD_Baseball_Tee,Rainbow_D20,Love_Is_Love,Tabletop_RPG,Gaming_Apparel,Geek_Fashion,Roleplay_Gear,Inclusive_Merch,Queer_Gaming,D20_Design,Baseball_Tee_Style,LGBTQ","polyester,cotton,rayon",https://i.etsystatic.com/43129344/r/il/822060/4988094565/il_fullxfull.4988094565_fuw1.jpg,https://i.etsystatic.com/43129344/r/il/765390/4988090415/il_fullxfull.4988090415_o3zs.jpg,https://i.etsystatic.com/43129344/r/il/d62aeb/4988090679/il_fullxfull.4988090679_adf5.jpg,https://i.etsystatic.com/43129344/r/il/a790c4/4988094545/il_fullxfull.4988094545_6tag.jpg,,,,,,,"Custom Property",Sizes,"S,M,L,XL,2XL",,,,"12893172414988310074,25100793357006892235,10921767416048541468,23402085134675550826,42555907895450886991"
"Red Dragon Roll for Dexterity Phone Case | D&D Themed | Dragon Art Phone Accessory","Embrace the thrill of D&D and the awe-inspiring might of dragons with our 'Red Dragon Roll for Dexterity' phone case. Featuring a vividly rendered red dragon and a clever D&D pun, this case is an absolute must-have for any fantasy and tabletop RPG enthusiast. Apart from being a visually striking piece of art, this case provides sturdy protection for your phone against daily bumps and scratches. Dive into the world of high stakes and higher rolls with this unique phone case. It's time to roll for dexterity with every call, text, or post!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",29.99,USD,15984,"PhoneCase,DnDPhoneCase,DungeonsAndDragons,TabletopGames,RPG,Pathfinder,CriticalRole,DnD5e,Fantasy,TabletopRPG,DnDAccessories,dragon,reddragon","polycarbonate,tpu",https://i.etsystatic.com/43129344/r/il/3016e5/4984535095/il_fullxfull.4984535095_quvq.jpg,https://i.etsystatic.com/43129344/r/il/34b4ca/4936276384/il_fullxfull.4936276384_axot.jpg,https://i.etsystatic.com/43129344/r/il/4f5239/4984537215/il_fullxfull.4984537215_1xgc.jpg,https://i.etsystatic.com/43129344/r/il/4a502f/4936278438/il_fullxfull.4936278438_ohhc.jpg,https://i.etsystatic.com/43129344/r/il/85bf60/4984538079/il_fullxfull.4984538079_ej7x.jpg,https://i.etsystatic.com/43129344/r/il/8083e4/4936279458/il_fullxfull.4936279458_njyk.jpg,https://i.etsystatic.com/43129344/r/il/4b692e/4984539095/il_fullxfull.4984539095_4nmy.jpg,https://i.etsystatic.com/43129344/r/il/4fd57d/4984540567/il_fullxfull.4984540567_d23x.jpg,https://i.etsystatic.com/43129344/r/il/8e280f/4936282808/il_fullxfull.4936282808_i23a.jpg,https://i.etsystatic.com/43129344/r/il/52c19a/4936283862/il_fullxfull.4936283862_5z8m.jpg,"Custom Property","Phone models","iPhone 14,iPhone 14 Pro,iPhone 14 Plus,iPhone 14 Pro Max,iPhone 13,iPhone 13 Mini,iPhone 13 Pro,iPhone 13 Pro Max","Custom Property",Surfaces,"Glossy,Matte","10661068438105463829,88328760843884551424,16690001861253002525,15279159927948754995,47978586317241692980,37876724741611088144,28891324873079987503,14242861732619684459,11593576090274782049,18932397709858059215,21834719750028693352,26210161694346245999,15034345513737532986,32288412962554593911,10039133454491933275,14170986975653363878"
"Love Who You Want D20 LGBTQ+ Phone Case | Dungeons & Dragons Inspired | Inclusive Geek Gear","Product Description: Proudly display your love for both the LGBTQ+ community and the world of Dungeons & Dragons with our 'Love Who You Want' D20 phone case. This unique case boasts a vibrant D20 design, tastefully celebrating the Pride flag colors, representing love in all its forms. Designed not just to spread positivity but also to protect your phone from everyday bumps and scratches, this case is an ideal blend of style and functionality. Celebrate inclusivity in gaming and in life with every call, text, or post!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",29.99,USD,15984,"PhoneCase,DnDPhoneCase,DungeonsAndDragons,TabletopGames,RPG,Pathfinder,CriticalRole,DnD5e,Fantasy,TabletopRPG,DnDAccessories,lgbtq,love","polycarbonate,tpu",https://i.etsystatic.com/43129344/r/il/d36ebe/4936165378/il_fullxfull.4936165378_t6su.jpg,https://i.etsystatic.com/43129344/r/il/abeb48/4984423961/il_fullxfull.4984423961_axna.jpg,https://i.etsystatic.com/43129344/r/il/f9584d/4936165800/il_fullxfull.4936165800_53xq.jpg,https://i.etsystatic.com/43129344/r/il/daec22/4936166312/il_fullxfull.4936166312_51em.jpg,https://i.etsystatic.com/43129344/r/il/ac6bb1/4936166634/il_fullxfull.4936166634_67k3.jpg,https://i.etsystatic.com/43129344/r/il/71e6a0/4936167010/il_fullxfull.4936167010_cwaj.jpg,https://i.etsystatic.com/43129344/r/il/3acf3f/4984426055/il_fullxfull.4984426055_l9p1.jpg,https://i.etsystatic.com/43129344/r/il/e9b235/4936167774/il_fullxfull.4936167774_i90v.jpg,https://i.etsystatic.com/43129344/r/il/a53f6a/4936168234/il_fullxfull.4936168234_krms.jpg,https://i.etsystatic.com/43129344/r/il/b8bc2f/4936168514/il_fullxfull.4936168514_c3fk.jpg,"Custom Property","Phone models","iPhone 14,iPhone 14 Pro,iPhone 14 Plus,iPhone 14 Pro Max,iPhone 13,iPhone 13 Mini,iPhone 13 Pro,iPhone 13 Pro Max","Custom Property",Surfaces,"Glossy,Matte","19062767483255145672,10242012766632409088,17751518783413706523,31097316442221754339,46128073699160696405,27504291835186161238,15325246898192275330,31182030868967829846,24947475938881388303,95638754176109523170,32116056398947685593,17464480622979456762,10232097920451096902,13191879094926433397,30919296470826736276,32904558502319072433"
"Roll With Love D20 LGBTQ+ Colors Graphic Tee","Our Roll With Love D20 Graphic Tee is a celebration of inclusivity, love, and tabletop gaming. The design features two vibrantly colored D20 dice set within a heart, symbolizing our shared love for diversity in gaming and life. The affirming message ""Roll With Love"" accentuates the inclusivity we strive for in our gaming community. Made from soft, comfortable fabric, this shirt's high-quality print makes it perfect for game nights or daily wear. Stand for love, stand for inclusivity, and of course, roll with love.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,53946,"Love_Shirt,LGBTQ_Shirt,D20,DnD_Shirt,Gaming_Shirt,Tabletop_Gaming,Roll_With_Love,Pride_Shirt,Love_is_Love,Inclusive_Gaming,dnd_pride_shirt,lgbtq_pride_shirt,dnd_lgbtq","cotton,polyester",https://i.etsystatic.com/43129344/r/il/805d79/5011419045/il_fullxfull.5011419045_fs0m.jpg,https://i.etsystatic.com/43129344/r/il/10cc67/5011396177/il_fullxfull.5011396177_9icu.jpg,https://i.etsystatic.com/43129344/r/il/173a29/4963132316/il_fullxfull.4963132316_s3q8.jpg,https://i.etsystatic.com/43129344/r/il/1b457a/4963134180/il_fullxfull.4963134180_bm3o.jpg,https://i.etsystatic.com/43129344/r/il/12d6eb/5011400971/il_fullxfull.5011400971_r9b8.jpg,https://i.etsystatic.com/43129344/r/il/3cb4a7/4963136682/il_fullxfull.4963136682_8mgf.jpg,https://i.etsystatic.com/43129344/r/il/7eb62b/4963137768/il_fullxfull.4963137768_b7n3.jpg,https://i.etsystatic.com/43129344/r/il/571223/5011403731/il_fullxfull.5011403731_iio9.jpg,https://i.etsystatic.com/43129344/r/il/f2c32a/5011404037/il_fullxfull.5011404037_oqwo.jpg,https://i.etsystatic.com/43129344/r/il/fddefa/5011419867/il_fullxfull.5011419867_jcjy.jpg,"Custom Property",Colors,"Dark Chocolate,Light Blue,Sport Grey,White,Black,Heather Navy,Natural,Ice Grey,Tropical Blue","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","73347768675374753573,21482463374974788472,42157701578021170215,11851148409603339199,10846940355114569904,21362947657437511530,27485135814771351031,15012708184112619935,32511728496840595328,18565202362103062156,29538207887320960913,17986799562276769419,10331127085586061473,42117344506132127400,10952012560294586124,14857836054535249074,83039431594637277463,31345861851942556367,24676753420090559267,90189317861145750895,31966549196418960184,33431341047899674059,27157046069159597913,27010802388454562741,91509778377010417604,17654510675135229399,27158689903013495493,27425985143023633294,15447833888449078333,28030426251500472152,28424220312364559498,31707841048320306746,21925213176161676836,28451745341713435319,17303260273060587668,27396983099267366678,15699047526417988737,53084301277784515567,27332715943346093742,10128855800643921486,18516730710151921863,26445568922289971667,31586784436138670118,51208519223901452147,23725021485522507887,33022608848506732174,20047639943253445852,15378089852666200837,15081257703666625231,16148175484631816213,33676808261727151301,88521753211231304286,19050612830121289381,27805630942332796600"
"Roll With Pride D20 LGBTQ+ Colors Graphic Tee","Show your Pride and passion for tabletop gaming with our Roll With Pride D20 Graphic Tee. This unique shirt features two boldly colored D20 dice set against a vibrant rainbow backdrop, symbolizing the inclusivity of the gaming community. The empowering message ""Roll With Pride"" completes the design, making this tee an essential addition to your collection. Made from comfortable, durable materials, it's perfect for your next game night or Pride celebration!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,41958,"Pride_Shirt,LGBTQ_Shirt,D20,DnD_Shirt,Gaming_Shirt,Tabletop_Gaming,Roll_With_Pride,Rainbow_Shirt,Inclusive_Gaming,Roleplay_Gear,inclusive_shirt,gay_pride,dnd_pride_shirt","cotton,polyester",https://i.etsystatic.com/43129344/r/il/87a807/5011411715/il_fullxfull.5011411715_7ecf.jpg,https://i.etsystatic.com/43129344/r/il/eb2aba/5011381889/il_fullxfull.5011381889_8xjt.jpg,https://i.etsystatic.com/43129344/r/il/ed2419/4963118364/il_fullxfull.4963118364_d74r.jpg,https://i.etsystatic.com/43129344/r/il/80b815/5011384275/il_fullxfull.5011384275_opa4.jpg,https://i.etsystatic.com/43129344/r/il/3ace16/5011385445/il_fullxfull.5011385445_gpef.jpg,https://i.etsystatic.com/43129344/r/il/52bb6e/5011387173/il_fullxfull.5011387173_4vwi.jpg,https://i.etsystatic.com/43129344/r/il/3c5110/5011388449/il_fullxfull.5011388449_cyta.jpg,https://i.etsystatic.com/43129344/r/il/e2b758/5011390637/il_fullxfull.5011390637_93ck.jpg,https://i.etsystatic.com/43129344/r/il/d938fd/5011411081/il_fullxfull.5011411081_6hqz.jpg,,"Custom Property",Colors,"Light Blue,Sport Grey,White,Black,Heather Navy,Ice Grey,Tropical Blue","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","19314742843578208224,32104471715935316226,28237704544291102413,27764508749333194076,89527727495055146270,43575591683868902299,20041288972521322331,11345792418948032198,17957183643280081364,15532220159254508872,32326901984534973680,21733193994884241351,24071583729894135185,21577607133778255310,14532464799106379519,32893854052366637864,21432859397748510557,10715738232288537119,28297105355884775434,42098615844889484077,41314721018981178399,22543083250000034808,24093985167542212702,24695681122205911586,32476777051344949850,16820970852796374399,26094008516944201254,33994699988590663765,14060750940829404078,99646958970483927326,30585205753385407885,21079930770004126151,16948809086803602498,13920056507503165552,24511371928127421942,35028787451607255909,80241820332349794215,15337907704488778130,31338112724931811785,25195781552810699478,85003503151644251666,44712941110413497295"
"Raining D20 Teal Gradient iPhone MagSafe Case - Dungeons & Dragons Inspired Protective Phone Case","Let your love for Dungeons & Dragons cascade with our Raining D20 Teal Gradient iPhone MagSafe Case. This case features an enchanting design of cascading D20 dice in a mesmerizing teal gradient, adding a unique and playful touch to your device.

Compatible with Apple's MagSafe technology, this case ensures easy attachment and faster wireless charging. Despite its slim profile, it provides effective protection against daily wear and tear. With perfect cutouts for all ports and buttons, our case is as functional as it is fashionable.

Show off your gaming passion with this eye-catching, protective case that flawlessly fuses your love for D&D with everyday utility.

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",29.99,USD,15984,"DnD,Tabletop_Gaming,iPhone_Case,MagSafe_Case,Dungeons_and_Dragons,Teal_Gradient,Raining_D20,Gamer_Gift,RPG_Accessories,DnD_Gear,Unique_Phone_Case,dnd_Phone_Case,d20","polycarbonate,tpu",https://i.etsystatic.com/43129344/r/il/b87298/4954138696/il_fullxfull.4954138696_elqt.jpg,https://i.etsystatic.com/43129344/r/il/aa5363/4954138692/il_fullxfull.4954138692_dxtg.jpg,https://i.etsystatic.com/43129344/r/il/8c883c/5002401421/il_fullxfull.5002401421_8lni.jpg,https://i.etsystatic.com/43129344/r/il/7b369b/4954138686/il_fullxfull.4954138686_gu5f.jpg,https://i.etsystatic.com/43129344/r/il/51e2fe/5002401417/il_fullxfull.5002401417_n69f.jpg,https://i.etsystatic.com/43129344/r/il/c82a24/4954138694/il_fullxfull.4954138694_25es.jpg,https://i.etsystatic.com/43129344/r/il/497c8e/5002401419/il_fullxfull.5002401419_qfjq.jpg,https://i.etsystatic.com/43129344/r/il/32cfb7/4954138688/il_fullxfull.4954138688_h1ye.jpg,https://i.etsystatic.com/43129344/r/il/1dc5c8/4954139964/il_fullxfull.4954139964_e2nk.jpg,,"Custom Property","Phone models","iPhone 14,iPhone 14 Pro,iPhone 14 Plus,iPhone 14 Pro Max,iPhone 13,iPhone 13 Mini,iPhone 13 Pro,iPhone 13 Pro Max","Custom Property",Surfaces,"Glossy,Matte","30279817536960415100,25221605922234890270,20855319182897754879,24224273473089375123,10952226496924767402,35028627615324806216,22121343534318368617,30804983194516435195,29591544822565531817,29608249594486520978,22318602965758488720,36965968574639511329,10396043408647942686,30496086231805380839,86963000847613374517,35212159355057478390"
"Nat 20 on Vacation Checks Beach Towel - Perfect Dungeons & Dragons Gift for Tabletop Gamers and Beach Lovers","Stay on a roll even on vacation with our ""Nat 20 on Vacation Checks"" Beach Towel. Inspired by the thrilling world of Dungeons & Dragons, this beach towel features a vibrant design of a D20 rolling a natural 20, surrounded by a tropical beach wave setting. Whether you're taking a break from the gaming table or diving into the waves, this towel is perfect for anyone who brings the spirit of adventure with them everywhere they go.

The towel is made from cozy cotton terry and soft polyester for ultimate absorbency and durability. It's available in two generous sizes, perfect for lounging on the sand or drying off after a swim. This D&D-themed beach towel is the perfect blend of nerd culture and beach vacation vibes, making it a must-have for your summer escapades or as a unique gift for the D&D player in your life.

Beach days are always a bliss – showing up with a luxuriously soft and customized beach towel however can add a bit more sunshine to your day. 

.: 50% Polyester 50% Cotton
.: White cotton loop backing
.: One-sided print",32.99,USD,1998,"DnD,Tabletop_Gaming,Beach_Towel,Dungeons_and_Dragons,Beach_Vacation,Nat_20,Gamer_Gift,Vacation_Checks,Pool_Party,Unique_Beach_Towel,Nerdy_Gift,RPG_Accessories,dnd_towel","cotton,polyester",https://i.etsystatic.com/43129344/r/il/64968a/5002257567/il_fullxfull.5002257567_6pyy.jpg,https://i.etsystatic.com/43129344/r/il/99dcff/5002260135/il_fullxfull.5002260135_msiq.jpg,https://i.etsystatic.com/43129344/r/il/12e9da/4953998386/il_fullxfull.4953998386_b0pd.jpg,https://i.etsystatic.com/43129344/r/il/f57d6c/4953999092/il_fullxfull.4953999092_syre.jpg,,,,,,,"Custom Property","Towel Size","30&quot; × 60&quot;,36&quot; × 72&quot;",,,,"11270834370777302638,31538091717291469222"
"Level 3 Exhaustion Color-Changing Mug - Magic for Mornings","Start your day with a touch of magic with our Level 3 Exhaustion Color-Changing Mug. As you pour in your hot beverage, watch as the mug morphs from a solid color to reveal the words ""Level 3 Exhaustion"" paired with a vibrant design.

This mug adds a fun, interactive element to your morning routine, perfect for perking up those grueling early hours. It's a must-have for D&D fans and makes a great gift for the caffeine-fueled adventurer in your life.

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Level 3 Exhaustion design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",12.99,USD,999,"DnD,Gaming_Mug,Level_3_Exhaustion,Color_Changing_Mug,Tabletop_RPG,Coffee_Mug,DnD_Gifts,Geeky_Gifts,Roleplaying_Game,Heat_Sensitive_Mug,dnd_mug,d_and_d_mug,dungeons_and_dragons",ceramic,https://i.etsystatic.com/43129344/r/il/751054/5011641823/il_fullxfull.5011641823_c3xr.jpg,https://i.etsystatic.com/43129344/r/il/ea114a/4963376802/il_fullxfull.4963376802_a6ck.jpg,https://i.etsystatic.com/43129344/r/il/05b702/4963377030/il_fullxfull.4963377030_22ne.jpg,https://i.etsystatic.com/43129344/r/il/4fc62d/5011642815/il_fullxfull.5011642815_9l71.jpg,https://i.etsystatic.com/43129344/r/il/e1e081/4963377880/il_fullxfull.4963377880_adx9.jpg,,,,,,,,,,,,41127031473083206089
"Minimalist Teal, Purple, Pink Gradient D20 Hoodie - Understated Tabletop Style","Stay cozy while expressing your love for tabletop gaming with our Minimalist Teal, Purple, Pink Gradient D20 Hoodie. This understated hoodie features a small D20 symbol in a gorgeous gradient from teal to purple to pink, situated neatly on the chest corner.

Whether it's for a game night, a casual day out, or just lounging at home, this hoodie offers both comfort and a subtle nod to your hobby. So why wait? Roll for style today!

The classic comfy zip-up, featuring air-jet spun yarn for a softer fleece with reduced pilling. Once put on, it will be impossible to take off. 
.: 50% cotton, 50% polyester
.: Medium-heavy fabric (8 oz/yd² (271 g/m²))
.: Classic fit
.: Sewn-in label
.: Runs true to size",39.99,USD,11988,"DnD,D20,Tabletop_Games,RPG,DnD_Apparel,Roleplaying_Games,Gaming_Hoodie,Gradient_D20,Teal,Purple,Pink,Minimalist_Design,dndshirt","cotton,polyester",https://i.etsystatic.com/43129344/r/il/fa92ee/4998518779/il_fullxfull.4998518779_s3br.jpg,https://i.etsystatic.com/43129344/r/il/21767c/4950237908/il_fullxfull.4950237908_pojs.jpg,https://i.etsystatic.com/43129344/r/il/355bb3/4950239490/il_fullxfull.4950239490_khnl.jpg,https://i.etsystatic.com/43129344/r/il/c03efb/4998518531/il_fullxfull.4998518531_e3s9.jpg,,,,,,,"Custom Property",Sizes,"S,M,L,XL,2XL,3XL","Custom Property",Colors,"Black,Dark Heather","19752066490331002601,19397517675808705279,16793659295149646077,14341964230123452413,16339345802421104383,18131874730581690825,17037840632164300021,79905227960238361908,73112019860886566707,13111337622732866070,13747055716704528688,52043619548001099078"
"Bard Supreme - Trendy Tabletop Gaming T-shirt","Tap into the streetwear vibe and celebrate your bardic flair with our ""Bard Supreme"" T-shirt. Inspired by popular streetwear designs, this shirt highlights the word ""BARD"" in bold white print against a vibrant background color.

Whether you're an actual bard at the tabletop or just love the charisma and versatility that this D&D class represents, this shirt is the perfect way to flaunt your geek chic. Made from soft and durable materials, this shirt will keep you comfortable through epic campaigns and casual hangouts alike.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"DnD,Bard_Shirt,Gaming_Apparel,Geek_Chic,Streetwear_Style,Tabletop_RPG,Dungeons_and_Dragons,RPG_Style,DnD_Shirt,Trendy_DnD,dnd_bard_shirt,bard,awesome_dnd_shirt","cotton,polyester",https://i.etsystatic.com/43129344/r/il/b79674/4998426919/il_fullxfull.4998426919_d7nv.jpg,https://i.etsystatic.com/43129344/r/il/f47045/4948643080/il_fullxfull.4948643080_e3uf.jpg,https://i.etsystatic.com/43129344/r/il/2810b6/4948644158/il_fullxfull.4948644158_surv.jpg,https://i.etsystatic.com/43129344/r/il/3edb95/4996913809/il_fullxfull.4996913809_g81w.jpg,https://i.etsystatic.com/43129344/r/il/859383/4948645886/il_fullxfull.4948645886_otny.jpg,https://i.etsystatic.com/43129344/r/il/5e8832/4950157474/il_fullxfull.4950157474_epl3.jpg,,,,,"Custom Property",Colors,"Sport Grey,White,Black,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","22833684852860487609,15280113742228166633,14636823141907409715,66144429018758954820,17056920470583156805,88746224698773756541,28559905349746649673,98103793274905911352,32460303720834622054,51956689867452770853,33482173065721298831,13621643388212398172,27994092796431522740,33821404043336255806,22490505342604255851,24290738756999635698,23917528146412445471,16848228313546586416,27433282186061637061,44237361904388747543,18262374921901975703,14745478568617458210,32743661322387446550,26177441756606688359"
"Paladin in the Streets, Warlock in the Sheets Baseball Tee | D&D Inspired Casual Wear | RPG Humor Clothing","Get the best of both worlds with our 'Paladin in the Streets, Warlock in the Sheets' Baseball Tee! This humorous D&D-inspired shirt captures the spirit of a double life many gamers know all too well. Made with comfortable fabric, it's perfect for your next gaming session, casual hangout, or as a unique gift for the versatile adventurer in your life. Embrace the duality of your RPG roles with this fun, casual tee!

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",24.99,USD,4995,"Dungeons_and_Dragons,Paladin_Warlock,Gamer_Apparel,Baseball_Tee,DnD_Clothing,RPG_Humor,Geek_Chic,Tabletop_Gaming,Roleplay_Gear,Gamer_Gift,Fantasy_Tee,DualClassLife","cotton,polyester",https://i.etsystatic.com/43129344/r/il/203020/4988620625/il_fullxfull.4988620625_apzy.jpg,https://i.etsystatic.com/43129344/r/il/b72504/4940190624/il_fullxfull.4940190624_1wzs.jpg,https://i.etsystatic.com/43129344/r/il/386c4d/4940352536/il_fullxfull.4940352536_kwp1.jpg,,,,,,,,"Custom Property",Sizes,"S,M,L,XL,2XL",,,,"92806026906455087570,25535182105929804023,32483271223747544577,59909824854953764955,15366185619359394165"
"Dungeon Master 'My Players Bought Me This' Baseball Tee | Funny Dungeons & Dragons Apparel | Casual Geek Style","Laugh your way into your next D&D session with our 'Dungeon Master: My Players Bought Me This' Baseball Tee. A perfect gift from thoughtful players to their beloved Dungeon Master, this baseball tee is sure to bring smiles and laughter at the gaming table. With its classic contrasting sleeves and the humorous design, it's the perfect blend of style, comfort, and tabletop camaraderie.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",24.99,USD,4995,"Dungeons_and_Dragons,DnD_Baseball_Tee,Funny_Dungeon_Master,Tabletop_RPG,Gaming_Apparel,Geek_Fashion,Roleplay_Gear,Funny_DnD_Shirt,Casual_DnD,RPG_Apparel,Gaming_Humor,DM_Gift,Player-to-DM_Gift","cotton,polyester,rayon",https://i.etsystatic.com/43129344/r/il/8ff779/4939856444/il_fullxfull.4939856444_aify.jpg,https://i.etsystatic.com/43129344/r/il/9e59ff/4939853800/il_fullxfull.4939853800_53b9.jpg,https://i.etsystatic.com/43129344/r/il/3787d0/4988119387/il_fullxfull.4988119387_hfuz.jpg,https://i.etsystatic.com/43129344/r/il/83dda5/4988120247/il_fullxfull.4988120247_32sc.jpg,,,,,,,"Custom Property",Sizes,"S,M,L,XL,2XL",,,,"33821478635735135550,29011042032088153840,22711768453356917038,99553773629387587919,73579045759723465050"
